fecha,tension1,tension2
2021-03-13 05:30:00,119.069,118.845
2021-03-13 05:45:00,119.705,118.144
2021-03-13 06:00:00,119.339,118.487
2021-03-13 06:15:00,119.124,118.247
2021-03-13 06:30:00,118.935,118.319
2021-03-13 06:45:00,117.874,117.837
2021-03-13 07:00:00,118.284,118.137
2021-03-13 07:15:00,117.806,118.214
2021-03-13 07:30:00,117.253,117.604
2021-03-13 07:45:00,117.420,118.262
2021-03-13 08:00:00,117.985,117.714
2021-03-13 08:15:00,117.432,117.783
2021-03-13 08:30:00,117.308,117.544
2021-03-13 08:45:00,117.985,118.549
2021-03-13 09:00:00,117.478,118.239
2021-03-13 09:15:00,117.671,117.641
2021-03-13 09:30:00,118.712,117.938
2021-03-13 09:45:00,118.231,118.078
2021-03-13 10:00:00,118.461,118.377
2021-03-13 10:15:00,118.518,118.311
2021-03-13 10:30:00,119.538,118.619
2021-03-13 10:45:00,119.259,118.500
2021-03-13 11:00:00,119.487,118.337
2021-03-13 11:15:00,119.072,118.580
2021-03-13 11:30:00,119.701,118.330
2021-03-13 11:45:00,119.812,118.933
2021-03-13 12:00:00,119.386,118.331
2021-03-13 12:15:00,119.507,118.121
2021-03-13 12:30:00,118.450,118.288
2021-03-13 12:45:00,119.085,118.337
2021-03-13 13:00:00,118.265,118.172
2021-03-13 13:15:00,118.452,118.437
2021-03-13 13:30:00,118.087,118.530
2021-03-13 13:45:00,117.642,118.360
2021-03-13 14:00:00,117.861,118.021
2021-03-13 14:15:00,117.511,118.102
2021-03-13 14:30:00,117.838,117.844
2021-03-13 14:45:00,117.241,118.309
2021-03-13 15:00:00,117.653,117.775
2021-03-13 15:15:00,118.068,118.480
2021-03-13 15:30:00,117.677,118.087
2021-03-13 15:45:00,118.673,118.262
2021-03-13 16:00:00,118.259,118.721
2021-03-13 16:15:00,118.392,117.869
2021-03-13 16:30:00,118.852,118.216
2021-03-13 16:45:00,119.214,118.186
2021-03-13 17:00:00,119.705,119.022
2021-03-13 17:15:00,119.348,117.999
2021-03-13 17:30:00,119.476,118.222
2021-03-13 17:45:00,119.960,118.408
2021-03-13 18:00:00,119.288,118.734
2021-03-13 18:15:00,119.388,118.628
2021-03-13 18:30:00,118.843,118.532
2021-03-13 18:45:00,118.610,118.056
2021-03-13 19:00:00,118.744,118.110
2021-03-13 19:15:00,118.895,118.656
2021-03-13 19:30:00,117.812,117.817
2021-03-13 19:45:00,117.544,118.237
2021-03-13 20:00:00,118.228,118.012
2021-03-13 20:15:00,117.640,118.240
2021-03-13 20:30:00,117.533,118.542
2021-03-13 20:45:00,117.780,118.539
2021-03-13 21:00:00,117.661,117.920
2021-03-13 21:15:00,117.485,117.668
2021-03-13 21:30:00,118.187,117.848
2021-03-13 21:45:00,118.055,118.338
2021-03-13 22:00:00,117.829,118.370
2021-03-13 22:15:00,118.462,118.163
2021-03-13 22:30:00,118.349,117.825
2021-03-13 22:45:00,118.539,118.571
2021-03-13 23:00:00,119.085,118.565
2021-03-13 23:15:00,119.028,118.606
2021-03-13 23:30:00,119.661,118.153
2021-03-13 23:45:00,119.218,118.490
2021-03-14 00:00:00,119.686,118.310
2021-03-14 00:15:00,119.636,118.381
2021-03-14 00:30:00,118.861,118.277
2021-03-14 00:45:00,118.733,118.099
2021-03-14 01:00:00,118.640,118.037
2021-03-14 01:15:00,118.583,118.283
2021-03-14 01:30:00,117.982,117.982
2021-03-14 01:45:00,118.318,118.428
2021-03-14 02:00:00,117.812,118.045
2021-03-14 02:15:00,117.527,117.755
2021-03-14 02:30:00,117.983,118.033
2021-03-14 02:45:00,117.849,118.456
2021-03-14 03:00:00,117.382,118.260
2021-03-14 03:15:00,117.647,117.878
2021-03-14 03:30:00,117.623,118.538
2021-03-14 03:45:00,117.387,118.238
2021-03-14 04:00:00,118.336,118.249
2021-03-14 04:15:00,117.842,118.186
2021-03-14 04:30:00,118.197,117.909
2021-03-14 04:45:00,119.126,118.620
2021-03-14 05:00:00,119.041,118.359
2021-03-14 05:15:00,118.794,118.744
2021-03-14 05:30:00,119.738,118.555
2021-03-14 05:45:00,119.566,118.847
2021-03-14 06:00:00,119.724,118.780
2021-03-14 06:15:00,119.276,118.691
2021-03-14 06:30:00,119.613,118.161
2021-03-14 06:45:00,119.663,118.488
2021-03-14 07:00:00,119.124,118.192
2021-03-14 07:15:00,118.682,117.930
2021-03-14 07:30:00,118.618,118.730
2021-03-14 07:45:00,118.839,118.340
2021-03-14 08:00:00,118.143,118.033
2021-03-14 08:15:00,118.445,118.568
2021-03-14 08:30:00,117.731,117.630
2021-03-14 08:45:00,117.184,117.545
2021-03-14 09:00:00,117.092,118.291
2021-03-14 09:15:00,117.475,118.296
2021-03-14 09:30:00,117.352,118.061
2021-03-14 09:45:00,117.530,117.991
2021-03-14 10:00:00,117.278,118.264
2021-03-14 10:15:00,117.714,118.397
2021-03-14 10:30:00,117.655,117.683
2021-03-14 10:45:00,118.442,118.373
2021-03-14 11:00:00,118.708,118.782
2021-03-14 11:15:00,119.179,118.181
2021-03-14 11:30:00,118.721,118.528
2021-03-14 11:45:00,119.440,118.473
2021-03-14 12:00:00,119.587,118.308
2021-03-14 12:15:00,119.049,118.889
2021-03-14 12:30:00,119.238,118.108
2021-03-14 12:45:00,119.939,119.008
2021-03-14 13:00:00,119.743,118.594
2021-03-14 13:15:00,118.965,118.708
2021-03-14 13:30:00,118.593,118.378
2021-03-14 13:45:00,118.975,118.433
2021-03-14 14:00:00,118.738,118.773
2021-03-14 14:15:00,118.512,118.632
2021-03-14 14:30:00,117.970,118.183
2021-03-14 14:45:00,117.562,117.947
2021-03-14 15:00:00,117.439,117.944
2021-03-14 15:15:00,118.044,118.342
2021-03-14 15:30:00,117.320,117.753
2021-03-14 15:45:00,117.732,118.167
2021-03-14 16:00:00,117.479,117.657
2021-03-14 16:15:00,117.363,117.848
2021-03-14 16:30:00,118.164,118.344
2021-03-14 16:45:00,117.683,118.335
2021-03-14 17:00:00,118.657,118.593
2021-03-14 17:15:00,119.024,118.445
2021-03-14 17:30:00,119.325,118.819
2021-03-14 17:45:00,118.940,118.649
2021-03-14 18:00:00,119.525,118.563
2021-03-14 18:15:00,119.776,119.064
2021-03-14 18:30:00,119.708,118.474
2021-03-14 18:45:00,119.720,118.976
2021-03-14 19:00:00,119.835,118.414
2021-03-14 19:15:00,118.923,118.682
2021-03-14 19:30:00,119.551,118.550
2021-03-14 19:45:00,119.299,118.101
2021-03-14 20:00:00,118.562,118.333
2021-03-14 20:15:00,118.306,118.119
2021-03-14 20:30:00,118.607,118.528
2021-03-14 20:45:00,118.202,118.513
2021-03-14 21:00:00,117.923,118.298
2021-03-14 21:15:00,117.547,117.849
2021-03-14 21:30:00,117.789,118.498
2021-03-14 21:45:00,117.578,117.989
2021-03-14 22:00:00,117.968,118.292
2021-03-14 22:15:00,117.146,117.534
2021-03-14 22:30:00,117.839,117.688
2021-03-14 22:45:00,118.002,118.168
2021-03-14 23:00:00,118.446,117.792
2021-03-14 23:15:00,118.384,118.125
2021-03-14 23:30:00,118.690,118.364
2021-03-14 23:45:00,118.649,118.559
2021-03-15 00:00:00,118.550,118.247
2021-03-15 00:15:00,119.409,118.196
2021-03-15 00:30:00,119.765,118.443
2021-03-15 00:45:00,119.561,118.989
2021-03-15 01:00:00,119.627,118.412
2021-03-15 01:15:00,118.982,118.464
2021-03-15 01:30:00,119.537,118.100
2021-03-15 01:45:00,119.246,118.269
2021-03-15 02:00:00,118.716,118.730
2021-03-15 02:15:00,118.803,118.381
2021-03-15 02:30:00,118.355,117.811
2021-03-15 02:45:00,118.828,118.084
2021-03-15 03:00:00,118.203,117.928
2021-03-15 03:15:00,117.724,118.119
2021-03-15 03:30:00,117.393,117.794
2021-03-15 03:45:00,117.201,118.451
2021-03-15 04:00:00,117.500,118.239
2021-03-15 04:15:00,117.745,118.539
2021-03-15 04:30:00,117.858,118.113
2021-03-15 04:45:00,117.644,117.996
2021-03-15 05:00:00,118.149,118.569
2021-03-15 05:15:00,118.220,118.044
2021-03-15 05:30:00,117.880,118.565
2021-03-15 05:45:00,118.333,118.566
2021-03-15 06:00:00,119.027,118.878
2021-03-15 06:15:00,119.158,118.758
2021-03-15 06:30:00,119.393,118.956
2021-03-15 06:45:00,118.952,118.374
2021-03-15 07:00:00,119.816,118.429
2021-03-15 07:15:00,119.135,118.402
2021-03-15 07:30:00,119.860,118.620
2021-03-15 07:45:00,119.234,118.400
2021-03-15 08:00:00,119.751,118.850
2021-03-15 08:15:00,119.311,18.756
2021-03-15 08:30:00,118.491,118.005
2021-03-15 08:45:00,118.720,118.793
2021-03-15 09:00:00,118.063,118.074
2021-03-15 09:15:00,118.340,118.026
2021-03-15 09:30:00,117.562,118.525
2021-03-15 09:45:00,117.829,117.831
2021-03-15 10:00:00,117.578,118.460
2021-03-15 10:15:00,117.418,117.669
2021-03-15 10:30:00,117.037,117.499
2021-03-15 10:45:00,117.586,118.433
2021-03-15 11:00:00,117.492,118.185
2021-03-15 11:15:00,118.180,118.572
2021-03-15 11:30:00,118.262,118.319
2021-03-15 11:45:00,117.834,118.363
2021-03-15 12:00:00,118.623,118.427
2021-03-15 12:15:00,119.011,118.298
2021-03-15 12:30:00,118.646,118.621
2021-03-15 12:45:00,119.107,118.163
2021-03-15 13:00:00,119.450,118.510
2021-03-15 13:15:00,119.590,118.065
2021-03-15 13:30:00,119.251,118.733
2021-03-15 13:45:00,119.205,118.357
2021-03-15 14:00:00,119.686,118.294
2021-03-15 14:15:00,118.806,117.983
2021-03-15 14:30:00,119.166,118.226
2021-03-15 14:45:00,119.018,118.888
2021-03-15 15:00:00,118.269,118.542
2021-03-15 15:15:00,118.448,118.045
2021-03-15 15:30:00,117.773,118.273
2021-03-15 15:45:00,118.112,118.299
2021-03-15 16:00:00,117.840,117.893
2021-03-15 16:15:00,117.833,118.564
2021-03-15 16:30:00,117.666,118.256
2021-03-15 16:45:00,117.421,118.028
2021-03-15 17:00:00,117.840,118.521
2021-03-15 17:15:00,117.882,118.569
2021-03-15 17:30:00,117.522,117.668
2021-03-15 17:45:00,118.469,118.442
2021-03-15 18:00:00,117.769,118.010
2021-03-15 18:15:00,118.338,118.017
2021-03-15 18:30:00,118.519,118.217
2021-03-15 18:45:00,118.884,118.681
2021-03-15 19:00:00,118.926,118.268
2021-03-15 19:15:00,118.843,118.796
2021-03-15 19:30:00,119.030,118.108
2021-03-15 19:45:00,119.093,118.276
2021-03-15 20:00:00,119.211,118.698
2021-03-15 20:15:00,119.166,118.226
2021-03-15 20:30:00,119.079,118.470
2021-03-15 20:45:00,119.243,118.650
2021-03-15 21:00:00,118.531,118.534
2021-03-15 21:15:00,118.631,117.883
2021-03-15 21:30:00,118.174,118.616
2021-03-15 21:45:00,117.813,118.319
2021-03-15 22:00:00,117.709,118.272
2021-03-15 22:15:00,117.561,117.655
2021-03-15 22:30:00,118.085,118.581
2021-03-15 22:45:00,117.408,118.352
2021-03-15 23:00:00,117.230,117.919
2021-03-15 23:15:00,118.007,117.765
2021-03-15 23:30:00,117.651,118.383
2021-03-15 23:45:00,117.661,118.313
2021-03-16 00:00:00,118.444,117.810
2021-03-16 00:15:00,117.831,117.658
2021-03-16 00:30:00,118.481,117.868
2021-03-16 00:45:00,118.432,118.586
2021-03-16 01:00:00,118.823,118.485
2021-03-16 01:15:00,118.923,118.704
2021-03-16 01:30:00,119.393,118.192
2021-03-16 01:45:00,119.434,118.014
2021-03-16 02:00:00,119.852,118.971
2021-03-16 02:15:00,119.975,118.441
2021-03-16 02:30:00,119.012,118.019
2021-03-16 02:45:00,119.734,118.491
2021-03-16 03:00:00,119.608,118.423
2021-03-16 03:15:00,118.567,118.421
2021-03-16 03:30:00,118.262,118.104
2021-03-16 03:45:00,118.625,118.238
2021-03-16 04:00:00,118.660,118.150
2021-03-16 04:15:00,117.739,118.411
2021-03-16 04:30:00,117.779,117.747
2021-03-16 04:45:00,117.338,118.408
2021-03-16 05:00:00,117.643,117.908
2021-03-16 05:15:00,117.047,118.065
2021-03-16 05:30:00,117.606,117.943
2021-03-16 05:45:00,117.277,118.355
2021-03-16 06:00:00,118.003,117.737
2021-03-16 06:15:00,117.992,118.640
2021-03-16 06:30:00,117.795,118.361
2021-03-16 06:45:00,118.265,118.664
2021-03-16 07:00:00,118.188,118.145
2021-03-16 07:15:00,119.123,118.747
2021-03-16 07:30:00,119.461,118.254
2021-03-16 07:45:00,119.380,118.083
2021-03-16 08:00:00,119.139,118.339
2021-03-16 08:15:00,118.994,118.630
2021-03-16 08:30:00,119.296,118.106
2021-03-16 08:45:00,119.008,118.902
2021-03-16 09:00:00,119.434,118.794
2021-03-16 09:15:00,119.336,118.601
2021-03-16 09:30:00,119.473,118.856
2021-03-16 09:45:00,119.192,118.395
2021-03-16 10:00:00,118.881,118.178
2021-03-16 10:15:00,118.464,118.708
2021-03-16 10:30:00,118.403,118.275
2021-03-16 10:45:00,117.951,118.075
2021-03-16 11:00:00,117.744,117.752
2021-03-16 11:15:00,117.054,117.524
2021-03-16 11:30:00,117.710,117.835
2021-03-16 11:45:00,117.981,118.559
2021-03-16 12:00:00,117.619,118.128
2021-03-16 12:15:00,117.806,118.075
2021-03-16 12:30:00,117.737,118.225
2021-03-16 12:45:00,118.017,118.531
2021-03-16 13:00:00,118.451,118.027
2021-03-16 13:15:00,118.385,117.956
2021-03-16 13:30:00,119.024,117.942
2021-03-16 13:45:00,118.664,117.976
2021-03-16 14:00:00,119.246,118.015
2021-03-16 14:15:00,119.241,118.426
2021-03-16 14:30:00,119.302,118.051
2021-03-16 14:45:00,119.705,118.541
2021-03-16 15:00:00,119.932,118.170
2021-03-16 15:15:00,119.816,118.244
2021-03-16 15:30:00,119.250,118.498
2021-03-16 15:45:00,118.627,118.034
2021-03-16 16:00:00,118.280,118.542
2021-03-16 16:15:00,118.589,118.636
2021-03-16 16:30:00,118.116,117.719
2021-03-16 16:45:00,117.991,118.507
2021-03-16 17:00:00,117.529,118.101
2021-03-16 17:15:00,117.714,118.185
2021-03-16 17:30:00,117.488,118.026
2021-03-16 17:45:00,117.606,117.878
2021-03-16 18:00:00,117.135,118.357
2021-03-16 18:15:00,117.629,117.959
2021-03-16 18:30:00,117.358,118.032
2021-03-16 18:45:00,118.157,118.426
2021-03-16 19:00:00,118.201,118.241
2021-03-16 19:15:00,118.117,118.576
2021-03-16 19:30:00,118.556,118.598
2021-03-16 19:45:00,118.654,118.102
2021-03-16 20:00:00,119.071,117.924
2021-03-16 20:15:00,118.985,117.909
2021-03-16 20:30:00,119.156,118.180
2021-03-16 20:45:00,119.439,118.107
2021-03-16 21:00:00,119.006,118.659
2021-03-16 21:15:00,119.282,118.793
2021-03-16 21:30:00,119.246,118.824
2021-03-16 21:45:00,119.045,118.493
2021-03-16 22:00:00,118.540,118.007
2021-03-16 22:15:00,119.011,118.284
2021-03-16 22:30:00,118.209,117.949
2021-03-16 22:45:00,118.558,118.109
2021-03-16 23:00:00,118.249,117.922
2021-03-16 23:15:00,117.549,118.452
2021-03-16 23:30:00,118.119,118.072
2021-03-16 23:45:00,117.327,117.917
2021-03-17 00:00:00,117.599,118.059
2021-03-17 00:15:00,117.697,118.132
2021-03-17 00:30:00,117.959,117.825
2021-03-17 00:45:00,118.076,117.780
2021-03-17 01:00:00,117.522,118.193
2021-03-17 01:15:00,118.546,118.471
2021-03-17 01:30:00,118.476,118.134
2021-03-17 01:45:00,118.929,118.220
2021-03-17 02:00:00,118.647,118.726
2021-03-17 02:15:00,119.249,118.837
2021-03-17 02:30:00,119.649,118.377
2021-03-17 02:45:00,119.198,118.330
2021-03-17 03:00:00,119.559,118.538
2021-03-17 03:15:00,119.845,119.060
2021-03-17 03:30:00,119.299,118.930
2021-03-17 03:45:00,119.140,118.838
2021-03-17 04:00:00,119.629,119.058
2021-03-17 04:15:00,119.066,117.944
2021-03-17 04:30:00,119.256,118.049
2021-03-17 04:45:00,118.562,118.596
2021-03-17 05:00:00,118.490,118.525
2021-03-17 05:15:00,117.925,118.195
2021-03-17 05:30:00,118.160,118.288
2021-03-17 05:45:00,117.635,118.194
2021-03-17 06:00:00,117.899,117.713
2021-03-17 06:15:00,117.842,117.964
2021-03-17 06:30:00,117.963,118.074
2021-03-17 06:45:00,117.517,117.731
2021-03-17 07:00:00,117.490,118.179
2021-03-17 07:15:00,117.525,117.751
2021-03-17 07:30:00,117.872,117.866
2021-03-17 07:45:00,118.640,118.773
2021-03-17 08:00:00,118.578,118.286
2021-03-17 08:15:00,118.969,118.618
2021-03-17 08:30:00,119.380,118.945
2021-03-17 08:45:00,119.645,118.209
2021-03-17 09:00:00,118.931,117.997
2021-03-17 09:15:00,119.797,118.746
2021-03-17 09:30:00,119.889,118.575
2021-03-17 09:45:00,119.742,118.832
2021-03-17 10:00:00,119.235,118.803
2021-03-17 10:15:00,119.602,118.991
2021-03-17 10:30:00,118.725,118.664
2021-03-17 10:45:00,118.722,118.146
2021-03-17 11:00:00,118.774,118.247
2021-03-17 11:15:00,118.669,118.785
2021-03-17 11:30:00,118.089,118.538
2021-03-17 11:45:00,118.251,118.381
2021-03-17 12:00:00,118.136,118.097
2021-03-17 12:15:00,117.698,117.930
2021-03-17 12:30:00,117.671,117.793
2021-03-17 12:45:00,117.585,117.785
2021-03-17 13:00:00,117.513,118.523
2021-03-17 13:15:00,117.810,117.691
2021-03-17 13:30:00,117.762,118.259
2021-03-17 13:45:00,118.390,118.702
2021-03-17 14:00:00,118.684,118.205
2021-03-17 14:15:00,118.668,117.995
2021-03-17 14:30:00,118.716,118.075
2021-03-17 14:45:00,119.074,118.097
2021-03-17 15:00:00,119.311,118.145
2021-03-17 15:15:00,119.521,118.798
2021-03-17 15:30:00,119.593,118.799
2021-03-17 15:45:00,119.198,118.421
2021-03-17 16:00:00,119.746,119.026
2021-03-17 16:15:00,119.057,118.688
2021-03-17 16:30:00,118.929,118.161
2021-03-17 16:45:00,119.533,118.215
2021-03-17 17:00:00,119.053,118.209
2021-03-17 17:15:00,118.744,117.989
2021-03-17 17:30:00,118.044,118.237
2021-03-17 17:45:00,118.119,118.215
2021-03-17 18:00:00,117.672,117.874
2021-03-17 18:15:00,118.149,118.385
2021-03-17 18:30:00,117.202,118.456
2021-03-17 18:45:00,117.339,117.548
2021-03-17 19:00:00,117.009,118.222
2021-03-17 19:15:00,117.825,117.818
2021-03-17 19:30:00,117.867,118.065
2021-03-17 19:45:00,117.948,117.927
2021-03-17 20:00:00,118.338,118.672
2021-03-17 20:15:00,117.940,118.482
2021-03-17 20:30:00,118.700,118.748
2021-03-17 20:45:00,119.078,118.701
2021-03-17 21:00:00,119.364,118.099
2021-03-17 21:15:00,118.960,118.692
2021-03-17 21:30:00,119.292,118.458
2021-03-17 21:45:00,119.637,118.238
2021-03-17 22:00:00,119.718,118.314
2021-03-17 22:15:00,119.502,118.579
2021-03-17 22:30:00,119.396,118.583
2021-03-17 22:45:00,118.845,118.515
2021-03-17 23:00:00,118.791,117.858
2021-03-17 23:15:00,118.486,118.380
2021-03-17 23:30:00,118.422,118.380
2021-03-17 23:45:00,118.937,118.651
2021-03-18 00:00:00,118.102,118.654
2021-03-18 00:15:00,118.004,118.076
2021-03-18 00:30:00,117.826,118.135
2021-03-18 00:45:00,117.571,118.203
2021-03-18 01:00:00,117.380,118.078
2021-03-18 01:15:00,117.103,118.034
2021-03-18 01:30:00,117.113,118.446
2021-03-18 01:45:00,117.763,117.940
2021-03-18 02:00:00,117.970,118.546
2021-03-18 02:15:00,117.567,118.381
2021-03-18 02:30:00,118.016,118.017
2021-03-18 02:45:00,118.410,117.801
2021-03-18 03:00:00,118.609,118.606
2021-03-18 03:15:00,118.686,118.562
2021-03-18 03:30:00,119.212,118.383
2021-03-18 03:45:00,119.790,118.769
2021-03-18 04:00:00,119.266,118.042
2021-03-18 04:15:00,118.991,118.219
2021-03-18 04:30:00,119.682,118.245
2021-03-18 04:45:00,119.544,118.543
2021-03-18 05:00:00,119.390,118.534
2021-03-18 05:15:00,119.340,118.574
2021-03-18 05:30:00,118.948,118.604
2021-03-18 05:45:00,118.257,118.279
2021-03-18 06:00:00,118.311,118.077
2021-03-18 06:15:00,118.391,118.652
2021-03-18 06:30:00,117.879,117.791
2021-03-18 06:45:00,117.402,118.394
2021-03-18 07:00:00,118.059,118.218
2021-03-18 07:15:00,117.115,117.999
2021-03-18 07:30:00,117.870,118.098
2021-03-18 07:45:00,118.007,117.969
2021-03-18 08:00:00,117.588,117.948
2021-03-18 08:15:00,117.505,118.450
2021-03-18 08:30:00,117.622,117.976
2021-03-18 08:45:00,118.153,118.537
2021-03-18 09:00:00,118.066,118.199
2021-03-18 09:15:00,118.891,117.899
2021-03-18 09:30:00,119.096,118.094
2021-03-18 09:45:00,118.648,118.619
2021-03-18 10:00:00,119.587,118.398
2021-03-18 10:15:00,119.856,118.861
2021-03-18 10:30:00,119.940,118.831
2021-03-18 10:45:00,119.936,118.278
2021-03-18 11:00:00,119.344,118.205
2021-03-18 11:15:00,119.833,118.673
2021-03-18 11:30:00,119.556,118.503
2021-03-18 11:45:00,118.851,118.472
2021-03-18 12:00:00,118.544,118.341
2021-03-18 12:15:00,119.000,117.945
2021-03-18 12:30:00,118.350,117.900
2021-03-18 12:45:00,117.838,118.255
2021-03-18 13:00:00,117.413,118.430
2021-03-18 13:15:00,117.477,117.575
2021-03-18 13:30:00,118.029,117.734
2021-03-18 13:45:00,117.805,118.370
2021-03-18 14:00:00,117.904,117.881
2021-03-18 14:15:00,117.288,118.213
2021-03-18 14:30:00,117.427,117.943
2021-03-18 14:45:00,118.016,118.348
2021-03-18 15:00:00,118.112,117.878
2021-03-18 15:15:00,118.383,117.939
2021-03-18 15:30:00,118.207,118.380
2021-03-18 15:45:00,119.088,118.105
2021-03-18 16:00:00,119.425,118.758
2021-03-18 16:15:00,119.411,118.192
2021-03-18 16:30:00,119.065,118.530
2021-03-18 16:45:00,119.660,118.454
2021-03-18 17:00:00,119.778,118.810
2021-03-18 17:15:00,119.341,118.104
2021-03-18 17:30:00,119.030,118.803
2021-03-18 17:45:00,118.871,118.467
2021-03-18 18:00:00,118.823,118.582
2021-03-18 18:15:00,118.713,118.635
2021-03-18 18:30:00,118.922,118.578
2021-03-18 18:45:00,118.168,118.329
2021-03-18 19:00:00,118.043,117.873
2021-03-18 19:15:00,117.748,117.928
2021-03-18 19:30:00,117.886,117.851
2021-03-18 19:45:00,118.063,118.193
2021-03-18 20:00:00,117.711,117.784
2021-03-18 20:15:00,117.532,117.574
2021-03-18 20:30:00,117.465,117.540
2021-03-18 20:45:00,117.576,117.857
2021-03-18 21:00:00,118.113,118.384
2021-03-18 21:15:00,117.592,118.517
2021-03-18 21:30:00,118.340,118.093
2021-03-18 21:45:00,118.130,118.243
2021-03-18 22:00:00,118.869,118.568
2021-03-18 22:15:00,119.006,118.496
2021-03-18 22:30:00,118.736,118.710
2021-03-18 22:45:00,118.903,118.471
2021-03-18 23:00:00,119.899,118.548
2021-03-18 23:15:00,119.693,118.250
2021-03-18 23:30:00,119.210,118.663
2021-03-18 23:45:00,119.378,118.893
2021-03-19 00:00:00,119.137,118.482
2021-03-19 00:15:00,119.543,118.391
2021-03-19 00:30:00,119.170,118.210
2021-03-19 00:45:00,118.888,118.091
2021-03-19 01:00:00,118.111,117.944
2021-03-19 01:15:00,118.433,117.775
2021-03-19 01:30:00,117.709,118.341
2021-03-19 01:45:00,118.197,117.955
2021-03-19 02:00:00,117.330,117.972
2021-03-19 02:15:00,117.897,118.145
2021-03-19 02:30:00,117.924,118.204
2021-03-19 02:45:00,118.036,117.749
2021-03-19 03:00:00,117.597,117.954
2021-03-19 03:15:00,117.363,118.502
2021-03-19 03:30:00,117.727,117.621
2021-03-19 03:45:00,118.600,117.962
2021-03-19 04:00:00,118.571,118.450
2021-03-19 04:15:00,118.572,117.998
2021-03-19 04:30:00,118.804,118.221
2021-03-19 04:45:00,119.418,118.387
2021-03-19 05:00:00,119.141,118.326
2021-03-19 05:15:00,119.857,118.883
2021-03-19 05:30:00,119.770,118.607
2021-03-19 05:45:00,119.844,118.901
2021-03-19 06:00:00,119.671,118.284
2021-03-19 06:15:00,119.554,118.435
2021-03-19 06:30:00,118.977,117.938
2021-03-19 06:45:00,118.852,118.178
2021-03-19 07:00:00,118.175,118.017
2021-03-19 07:15:00,118.011,117.809
2021-03-19 07:30:00,117.946,118.242
2021-03-19 07:45:00,118.309,118.155
2021-03-19 08:00:00,117.610,117.728
2021-03-19 08:15:00,117.116,118.075
2021-03-19 08:30:00,117.650,118.340
2021-03-19 08:45:00,117.079,118.447
2021-03-19 09:00:00,117.863,117.696
2021-03-19 09:15:00,117.431,117.850
2021-03-19 09:30:00,117.810,118.105
2021-03-19 09:45:00,118.148,118.393
2021-03-19 10:00:00,118.140,118.191
2021-03-19 10:15:00,118.044,118.543
2021-03-19 10:30:00,118.337,118.439
2021-03-19 10:45:00,118.547,118.718
2021-03-19 11:00:00,119.402,118.206
2021-03-19 11:15:00,119.300,118.378
2021-03-19 11:30:00,119.210,118.077
2021-03-19 11:45:00,119.872,118.535
2021-03-19 12:00:00,119.011,118.221
2021-03-19 12:15:00,119.596,118.898
2021-03-19 12:30:00,119.438,118.514
2021-03-19 12:45:00,119.262,118.592
2021-03-19 13:00:00,118.841,118.863
2021-03-19 13:15:00,118.418,118.111
2021-03-19 13:30:00,118.349,118.292
2021-03-19 13:45:00,118.602,118.495
2021-03-19 14:00:00,117.804,118.597
2021-03-19 14:15:00,118.095,118.160
2021-03-19 14:30:00,117.581,118.051
2021-03-19 14:45:00,117.495,117.591
2021-03-19 15:00:00,117.878,117.804
2021-03-19 15:15:00,117.605,118.436
2021-03-19 15:30:00,117.841,117.700
2021-03-19 15:45:00,117.715,117.998
2021-03-19 16:00:00,117.733,118.328
2021-03-19 16:15:00,117.929,117.946
2021-03-19 16:30:00,118.169,117.779
2021-03-19 16:45:00,118.826,118.654
2021-03-19 17:00:00,118.920,118.409
2021-03-19 17:15:00,118.999,117.911
2021-03-19 17:30:00,119.167,118.357
2021-03-19 17:45:00,118.971,118.777
2021-03-19 18:00:00,119.120,118.212
2021-03-19 18:15:00,119.852,118.608
2021-03-19 18:30:00,119.147,118.893
2021-03-19 18:45:00,119.533,118.685
2021-03-19 19:00:00,119.586,118.930
2021-03-19 19:15:00,118.797,118.092
2021-03-19 19:30:00,118.575,118.457
2021-03-19 19:45:00,118.655,118.084
2021-03-19 20:00:00,118.221,118.481
2021-03-19 20:15:00,117.654,118.283
2021-03-19 20:30:00,117.659,118.536
2021-03-19 20:45:00,117.613,118.544
2021-03-19 21:00:00,117.477,118.434
2021-03-19 21:15:00,117.990,118.008
2021-03-19 21:30:00,117.619,117.635
2021-03-19 21:45:00,117.251,117.671
2021-03-19 22:00:00,117.931,118.155
2021-03-19 22:15:00,117.972,118.166
2021-03-19 22:30:00,118.630,118.436
2021-03-19 22:45:00,117.967,118.020
2021-03-19 23:00:00,118.277,117.874
2021-03-19 23:15:00,119.416,118.697
2021-03-19 23:30:00,118.668,118.130
2021-03-19 23:45:00,119.354,118.680
2021-03-20 00:00:00,119.390,118.990
2021-03-20 00:15:00,119.964,118.600
2021-03-20 00:30:00,119.571,119.034
2021-03-20 00:45:00,119.193,118.889
2021-03-20 01:00:00,119.404,118.163
2021-03-20 01:15:00,119.480,118.147
2021-03-20 01:30:00,119.422,118.323
2021-03-20 01:45:00,118.379,118.296
2021-03-20 02:00:00,118.569,118.416
2021-03-20 02:15:00,118.584,118.291
2021-03-20 02:30:00,118.089,118.280
2021-03-20 02:45:00,117.873,118.418
2021-03-20 03:00:00,117.987,118.103
2021-03-20 03:15:00,117.509,117.589
2021-03-20 03:30:00,117.937,117.695
2021-03-20 03:45:00,117.931,117.931
